Latitude (decimal degrees):	50.936
Longitude (decimal degrees):	6.985
Elevation (m):	47
Radiation database:	PVGIS-SARAH2


Slope: 40 deg. (optimum)
Azimuth: -4 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201006:1610,106.0,24.43,6.71,13.57,5.38,0.0
20201006:1710,0.0,0.0,0.0,12.91,4.76,0.0
20201006:1810,0.0,0.0,0.0,12.11,4.55,0.0
20201006:1910,0.0,0.0,0.0,11.87,4.69,0.0
20201006:2010,0.0,0.0,0.0,11.48,4.62,0.0
20201006:2110,0.0,0.0,0.0,11.64,4.9,0.0
20201006:2210,0.0,0.0,0.0,11.44,4.97,0.0
20201006:2310,0.0,0.0,0.0,11.41,5.1,0.0
20201007:0010,0.0,0.0,0.0,11.44,5.03,0.0
20201007:0110,0.0,0.0,0.0,11.34,4.9,0.0
20201007:0210,0.0,0.0,0.0,11.19,5.38,0.0
20201007:0310,0.0,0.0,0.0,10.95,4.9,0.0
20201007:0410,0.0,0.0,0.0,10.97,5.03,0.0
20201007:0510,0.0,0.0,0.0,10.69,5.24,0.0
20201007:0610,127.9,29.15,3.85,10.57,5.66,0.0
20201007:0710,576.3,83.55,12.75,10.71,5.79,0.0
20201007:0810,3822.1,450.97,20.74,11.41,5.17,0.0
20201007:0910,1073.7,141.75,27.28,12.02,5.17,0.0
20201007:1010,1239.9,161.27,31.77,12.61,5.24,0.0
20201007:1110,1171.5,153.79,33.62,13.14,5.45,0.0
20201007:1210,542.5,80.52,32.56,13.77,5.24,0.0
20201007:1310,562.8,83.23,28.75,14.57,5.1,0.0
20201007:1410,3480.1,418.54,22.7,14.68,5.24,0.0
20201007:1510,491.2,74.41,15.05,14.04,5.45,0.0
20201007:1610,250.0,46.19,6.36,13.45,4.76,0.0
20201007:1710,0.0,0.0,0.0,12.65,3.79,0.0
20201007:1810,0.0,0.0,0.0,11.93,3.52,0.0
20201007:1910,0.0,0.0,0.0,11.27,3.38,0.0
20201007:2010,0.0,0.0,0.0,11.14,3.17,0.0
20201007:2110,0.0,0.0,0.0,10.58,2.83,0.0
20201007:2210,0.0,0.0,0.0,10.66,2.9,0.0
20201007:2310,0.0,0.0,0.0,10.87,3.03,0.0
20201008:0010,0.0,0.0,0.0,10.89,3.03,0.0
20201008:0110,0.0,0.0,0.0,11.0,2.97,0.0
20201008:0210,0.0,0.0,0.0,11.1,2.9,0.0
20201008:0310,0.0,0.0,0.0,11.11,3.03,0.0
20201008:0410,0.0,0.0,0.0,11.24,3.24,0.0
20201008:0510,0.0,0.0,0.0,11.24,3.72,0.0
20201008:0610,0.0,2.71,3.59,11.37,4.34,0.0
20201008:0710,138.8,28.95,12.47,11.62,4.9,0.0
20201008:0810,985.8,131.53,20.44,12.2,5.1,0.0
20201008:0910,718.7,101.32,26.95,13.4,5.45,0.0
20201008:1010,608.3,88.66,31.41,14.66,6.41,0.0
20201008:1110,598.3,87.75,33.24,15.48,6.48,0.0
20201008:1210,1095.9,146.56,32.17,15.95,7.52,0.0
20201008:1310,2572.6,315.18,28.36,16.52,7.66,0.0
20201008:1410,663.1,95.89,22.33,16.41,6.14,0.0
20201008:1510,891.4,123.33,14.7,16.59,6.83,0.0
20201008:1610,80.6,20.81,6.01,16.36,6.48,0.0
20201008:1710,0.0,0.0,0.0,16.07,6.48,0.0
20201008:1810,0.0,0.0,0.0,15.83,6.76,0.0
20201008:1910,0.0,0.0,0.0,15.48,6.55,0.0
20201008:2010,0.0,0.0,0.0,15.42,6.28,0.0
20201008:2110,0.0,0.0,0.0,15.1,5.59,0.0
20201008:2210,0.0,0.0,0.0,14.42,4.21,0.0
20201008:2310,0.0,0.0,0.0,13.51,3.24,0.0
20201009:0010,0.0,0.0,0.0,12.66,2.48,0.0
20201009:0110,0.0,0.0,0.0,11.97,1.86,0.0
20201009:0210,0.0,0.0,0.0,11.67,1.17,0.0
20201009:0310,0.0,0.0,0.0,11.47,0.69,0.0
20201009:0410,0.0,0.0,0.0,11.38,0.07,0.0
20201009:0510,0.0,0.0,0.0,11.27,0.69,0.0
20201009:0610,0.0,4.52,3.33,11.16,1.03,0.0
20201009:0710,921.5,124.97,12.2,11.42,0.83,0.0
20201009:0810,485.6,73.28,20.14,11.73,1.17,0.0
20201009:0910,711.6,100.42,26.62,12.14,1.24,0.0
20201009:1010,513.1,76.9,31.05,12.57,0.76,0.0
20201009:1110,1666.7,213.1,32.86,13.01,0.21,0.0
20201009:1210,1349.0,176.2,31.78,13.35,0.28,0.0
20201009:1310,546.5,81.42,27.98,14.19,1.17,0.0
20201009:1410,643.6,93.18,21.96,14.72,2.55,0.0
20201009:1510,1925.1,244.98,14.34,14.97,3.45,0.0
20201009:1610,364.5,65.51,5.67,14.23,2.9,0.0
20201009:1710,0.0,0.0,0.0,13.11,2.41,0.0
20201009:1810,0.0,0.0,0.0,12.16,1.86,0.0
20201009:1910,0.0,0.0,0.0,11.38,2.07,0.0
20201009:2010,0.0,0.0,0.0,11.06,2.28,0.0
20201009:2110,0.0,0.0,0.0,10.77,2.76,0.0
20201009:2210,0.0,0.0,0.0,10.92,3.17,0.0
20201009:2310,0.0,0.0,0.0,10.64,3.45,0.0
20201010:0010,0.0,0.0,0.0,10.55,3.52,0.0
20201010:0110,0.0,0.0,0.0,10.24,3.72,0.0
20201010:0210,0.0,0.0,0.0,9.6,3.66,0.0
20201010:0310,0.0,0.0,0.0,9.13,2.9,0.0
20201010:0410,0.0,0.0,0.0,8.87,2.76,0.0
20201010:0510,0.0,0.0,0.0,8.4,2.97,0.0
20201010:0610,245.0,48.01,3.07,7.76,3.1,0.0
20201010:0710,2751.0,330.5,11.92,7.76,3.66,0.0
20201010:0810,5010.2,584.59,19.84,8.65,4.41,0.0
20201010:0910,5740.9,670.98,26.3,9.59,5.31,0.0
20201010:1010,2758.8,329.57,30.69,10.57,5.31,0.0
20201010:1110,2400.0,290.27,32.48,11.08,5.45,0.0
20201010:1210,1598.1,201.0,31.39,11.7,5.66,0.0
20201010:1310,494.5,74.18,27.6,11.99,5.31,0.0
20201010:1410,317.4,52.47,21.6,11.99,5.03,0.0
20201010:1510,346.6,56.09,13.99,11.81,4.62,0.0
20201010:1610,332.2,60.3,5.33,11.48,3.79,0.0
20201010:1710,0.0,0.0,0.0,10.92,3.38,0.0
20201010:1810,0.0,0.0,0.0,9.94,3.31,0.0
20201010:1910,0.0,0.0,0.0,8.9,3.59,0.0
20201010:2010,0.0,0.0,0.0,8.99,4.21,0.0
20201010:2110,0.0,0.0,0.0,8.77,4.28,0.0
20201010:2210,0.0,0.0,0.0,8.45,4.0,0.0
20201010:2310,0.0,0.0,0.0,8.21,3.52,0.0
20201011:0010,0.0,0.0,0.0,7.79,3.38,0.0
20201011:0110,0.0,0.0,0.0,7.47,3.38,0.0
20201011:0210,0.0,0.0,0.0,7.21,2.69,0.0
20201011:0310,0.0,0.0,0.0,6.82,2.28,0.0
20201011:0410,0.0,0.0,0.0,6.74,2.0,0.0
20201011:0510,0.0,0.0,0.0,6.68,2.0,0.0
20201011:0610,44.3,15.24,2.81,6.46,2.0,0.0
20201011:0710,1583.3,197.19,11.64,6.9,2.62,0.0
20201011:0810,4676.1,548.52,19.54,7.93,2.9,0.0
20201011:0910,3596.6,425.44,25.97,9.15,2.62,0.0
20201011:1010,3646.3,433.37,30.33,10.15,2.9,0.0
20201011:1110,435.5,66.95,32.1,11.29,3.24,0.0
20201011:1210,0.0,0.0,0.0,11.74,3.79,0.0
20201011:1310,3896.2,463.15,27.22,12.02,4.14,0.0
20201011:1410,2502.8,303.04,21.23,11.66,3.66,0.0
20201011:1510,1546.1,197.49,13.64,11.55,3.24,0.0
20201011:1610,54.4,16.28,4.99,10.94,2.97,0.0
20201011:1710,0.0,0.0,0.0,10.17,2.76,0.0
20201011:1810,0.0,0.0,0.0,9.74,2.83,0.0
20201011:1910,0.0,0.0,0.0,8.6,2.48,0.0
20201011:2010,0.0,0.0,0.0,8.2,2.48,0.0
20201011:2110,0.0,0.0,0.0,8.11,2.69,0.0
20201011:2210,0.0,0.0,0.0,8.04,2.76,0.0
20201011:2310,0.0,0.0,0.0,7.54,2.83,0.0
20201012:0010,0.0,0.0,0.0,7.26,2.76,0.0
20201012:0110,0.0,0.0,0.0,6.99,2.69,0.0
20201012:0210,0.0,0.0,0.0,7.3,2.55,0.0
20201012:0310,0.0,0.0,0.0,7.57,3.03,0.0
20201012:0410,0.0,0.0,0.0,7.76,3.1,0.0
20201012:0510,0.0,0.0,0.0,7.89,2.76,0.0
20201012:0610,0.0,1.81,2.55,7.97,2.62,0.0
20201012:0710,820.4,110.99,11.37,7.44,2.41,0.0
20201012:0810,2247.4,269.99,19.24,8.35,3.1,0.0
20201012:0910,1896.0,232.6,25.64,9.38,3.03,0.0
20201012:1010,1652.9,206.66,29.98,10.08,2.76,0.0
20201012:1110,3101.6,372.75,31.73,11.12,2.69,0.0
20201012:1210,1742.9,218.47,30.63,11.87,2.9,0.0
20201012:1310,338.2,55.18,26.85,12.23,2.83,0.0
20201012:1410,659.3,94.09,20.87,12.2,2.48,0.0
20201012:1510,157.8,31.66,13.29,12.07,2.0,0.0
20201012:1610,395.4,72.18,4.65,11.6,1.24,0.0
20201012:1710,0.0,0.0,0.0,10.57,1.31,0.0
20201012:1810,0.0,0.0,0.0,9.19,1.59,0.0
20201012:1910,0.0,0.0,0.0,8.49,1.79,0.0
20201012:2010,0.0,0.0,0.0,8.03,1.79,0.0
20201012:2110,0.0,0.0,0.0,7.66,1.72,0.0
20201012:2210,0.0,0.0,0.0,7.34,1.72,0.0
20201012:2310,0.0,0.0,0.0,7.18,1.72,0.0
20201013:0010,0.0,0.0,0.0,6.86,1.79,0.0
20201013:0110,0.0,0.0,0.0,6.68,1.79,0.0
20201013:0210,0.0,0.0,0.0,6.39,1.93,0.0
20201013:0310,0.0,0.0,0.0,6.32,2.0,0.0
20201013:0410,0.0,0.0,0.0,6.1,2.0,0.0
20201013:0510,0.0,0.0,0.0,6.03,2.14,0.0
20201013:0610,0.0,0.0,0.0,5.75,2.34,0.0
20201013:0710,644.6,90.11,11.09,6.07,3.24,0.0
20201013:0810,2315.7,275.32,18.94,6.76,3.52,0.0
20201013:0910,3380.1,396.31,25.31,8.14,3.79,0.0
20201013:1010,5683.8,671.14,29.62,9.36,3.72,0.0
20201013:1110,5124.6,608.37,31.35,10.61,3.52,0.0
20201013:1210,4992.6,595.62,30.25,11.42,3.24,0.0
20201013:1310,3702.4,442.67,26.48,11.86,2.97,0.0
20201013:1410,3291.5,395.71,20.51,12.11,2.83,0.0
20201013:1510,1261.1,164.99,12.94,12.01,2.83,0.0
20201013:1610,203.0,41.46,4.32,11.24,2.34,0.0
20201013:1710,0.0,0.0,0.0,10.23,2.21,0.0
20201013:1810,0.0,0.0,0.0,9.07,2.14,0.0
20201013:1910,0.0,0.0,0.0,7.97,2.21,0.0
20201013:2010,0.0,0.0,0.0,7.13,2.07,0.0
20201013:2110,0.0,0.0,0.0,6.26,1.93,0.0
20201013:2210,0.0,0.0,0.0,5.6,2.0,0.0
20201013:2310,0.0,0.0,0.0,5.11,2.07,0.0
20201014:0010,0.0,0.0,0.0,4.65,2.07,0.0
20201014:0110,0.0,0.0,0.0,4.3,2.07,0.0
20201014:0210,0.0,0.0,0.0,3.99,1.86,0.0
20201014:0310,0.0,0.0,0.0,3.9,1.66,0.0
20201014:0410,0.0,0.0,0.0,4.23,1.66,0.0
20201014:0510,0.0,0.0,0.0,4.25,1.79,0.0
20201014:0610,0.0,0.0,0.0,4.69,1.86,0.0
20201014:0710,116.7,25.33,10.81,6.28,1.93,0.0
20201014:0810,1195.8,152.77,18.64,7.76,3.03,0.0
20201014:0910,966.6,128.03,24.98,8.89,3.59,0.0
20201014:1010,1834.0,225.92,29.27,9.58,3.79,0.0
20201014:1110,1858.7,229.14,30.98,10.14,4.28,0.0
20201014:1210,2545.3,306.09,29.87,10.47,4.41,0.0
20201014:1310,581.7,84.13,26.1,10.45,4.41,0.0
20201014:1410,400.7,62.42,20.15,10.34,4.34,0.0
20201014:1510,327.7,53.38,12.6,9.95,3.45,0.0
20201014:1610,64.4,18.51,3.99,9.42,3.45,0.0
20201014:1710,0.0,0.0,0.0,8.94,3.31,0.0
20201014:1810,0.0,0.0,0.0,8.62,3.17,0.0
20201014:1910,0.0,0.0,0.0,8.19,3.1,0.0
20201014:2010,0.0,0.0,0.0,7.98,3.03,0.0
20201014:2110,0.0,0.0,0.0,7.83,2.97,0.0
20201014:2210,0.0,0.0,0.0,7.69,3.03,0.0
20201014:2310,0.0,0.0,0.0,7.31,3.03,0.0
20201015:0010,0.0,0.0,0.0,7.21,3.1,0.0
20201015:0110,0.0,0.0,0.0,7.13,3.1,0.0
20201015:0210,0.0,0.0,0.0,7.02,3.1,0.0
20201015:0310,0.0,0.0,0.0,6.9,3.17,0.0
20201015:0410,0.0,0.0,0.0,6.84,3.24,0.0
20201015:0510,0.0,0.0,0.0,6.75,3.38,0.0
20201015:0610,0.0,0.0,0.0,6.72,3.38,0.0
20201015:0710,91.2,21.71,10.53,6.95,3.59,0.0
20201015:0810,521.1,75.99,18.34,7.18,3.59,0.0
20201015:0910,376.4,58.8,24.66,7.42,3.52,0.0
20201015:1010,1039.9,135.7,28.92,7.54,3.59,0.0
20201015:1110,967.3,127.56,30.61,7.85,4.14,0.0
20201015:1210,301.8,49.76,29.5,8.03,4.21,0.0
20201015:1310,518.7,75.99,25.74,8.21,4.14,0.0
20201015:1410,572.0,82.32,19.8,8.4,4.07,0.0
20201015:1510,84.3,20.81,12.26,8.44,3.59,0.0
20201015:1610,23.9,10.86,3.66,8.39,3.31,0.0
20201015:1710,0.0,0.0,0.0,8.29,3.24,0.0
20201015:1810,0.0,0.0,0.0,8.27,3.1,0.0
20201015:1910,0.0,0.0,0.0,8.44,3.17,0.0
20201015:2010,0.0,0.0,0.0,8.48,3.17,0.0
20201015:2110,0.0,0.0,0.0,8.28,3.03,0.0
20201015:2210,0.0,0.0,0.0,7.75,2.76,0.0
20201015:2310,0.0,0.0,0.0,7.39,2.62,0.0
20201016:0010,0.0,0.0,0.0,7.3,2.55,0.0
20201016:0110,0.0,0.0,0.0,7.05,2.41,0.0
20201016:0210,0.0,0.0,0.0,7.24,2.41,0.0
20201016:0310,0.0,0.0,0.0,7.44,2.41,0.0
20201016:0410,0.0,0.0,0.0,7.41,2.41,0.0
20201016:0510,0.0,0.0,0.0,7.4,2.55,0.0
20201016:0610,0.0,0.0,0.0,7.41,2.62,0.0
20201016:0710,451.1,67.94,10.26,7.56,2.14,0.0
20201016:0810,557.1,80.52,18.04,7.81,2.14,0.0
20201016:0910,389.6,60.61,24.33,8.19,2.55,0.0
20201016:1010,578.3,83.23,28.56,8.7,3.1,0.0
20201016:1110,999.2,132.08,30.24,9.2,3.1,0.0
20201016:1210,1012.4,133.89,29.12,9.58,2.69,0.0
20201016:1310,1390.4,176.64,25.37,9.84,2.69,0.0
20201016:1410,475.1,71.47,19.45,10.24,2.62,0.0
20201016:1510,339.2,54.9,11.93,10.06,2.34,0.0
20201016:1610,6.3,7.24,3.33,9.78,2.07,0.0
20201016:1710,0.0,0.0,0.0,9.28,2.07,0.0
20201016:1810,0.0,0.0,0.0,8.91,2.0,0.0
20201016:1910,0.0,0.0,0.0,8.51,1.72,0.0
20201016:2010,0.0,0.0,0.0,8.26,1.66,0.0
20201016:2110,0.0,0.0,0.0,8.11,1.52,0.0
20201016:2210,0.0,0.0,0.0,7.79,1.31,0.0
20201016:2310,0.0,0.0,0.0,7.29,1.17,0.0
20201017:0010,0.0,0.0,0.0,6.94,1.17,0.0
20201017:0110,0.0,0.0,0.0,6.86,1.24,0.0
20201017:0210,0.0,0.0,0.0,6.18,1.45,0.0
20201017:0310,0.0,0.0,0.0,6.03,1.24,0.0
20201017:0410,0.0,0.0,0.0,5.69,1.17,0.0
20201017:0510,0.0,0.0,0.0,5.77,1.03,0.0
20201017:0610,0.0,0.0,0.0,5.81,0.97,0.0
20201017:0710,232.2,40.71,9.98,6.0,0.83,0.0
20201017:0810,488.8,72.37,17.74,7.24,1.03,0.0
20201017:0910,330.2,53.38,24.0,8.1,1.24,0.0
20201017:1010,631.2,89.56,28.21,8.58,1.38,0.0
20201017:1110,1213.1,156.91,29.87,8.98,1.17,0.0
20201017:1210,768.2,105.85,28.75,9.19,1.03,0.0
20201017:1310,483.6,72.37,25.01,9.43,1.03,0.0
20201017:1410,291.8,48.85,19.1,9.44,1.17,0.0
20201017:1510,471.2,71.0,11.59,9.43,1.17,0.0
20201017:1610,23.7,10.86,3.01,9.25,0.97,0.0
20201017:1710,0.0,0.0,0.0,8.99,0.9,0.0
20201017:1810,0.0,0.0,0.0,8.75,0.97,0.0
20201017:1910,0.0,0.0,0.0,8.3,1.17,0.0
20201017:2010,0.0,0.0,0.0,7.99,1.24,0.0
20201017:2110,0.0,0.0,0.0,7.65,1.31,0.0
20201017:2210,0.0,0.0,0.0,7.29,1.31,0.0
20201017:2310,0.0,0.0,0.0,6.87,1.31,0.0
20201018:0010,0.0,0.0,0.0,6.46,1.31,0.0
20201018:0110,0.0,0.0,0.0,6.3,1.31,0.0
20201018:0210,0.0,0.0,0.0,5.68,1.52,0.0
20201018:0310,0.0,0.0,0.0,5.69,1.59,0.0
20201018:0410,0.0,0.0,0.0,5.36,1.72,0.0
20201018:0510,0.0,0.0,0.0,4.93,1.79,0.0
20201018:0610,0.0,0.0,0.0,5.53,1.72,0.0
20201018:0710,1005.5,131.73,9.7,6.17,1.86,0.0
20201018:0810,3941.8,464.45,17.44,7.58,1.86,0.0
20201018:0910,895.0,119.99,23.68,8.72,2.21,0.0
20201018:1010,1421.1,180.44,27.86,10.0,2.62,0.0
20201018:1110,1579.7,199.2,29.51,10.95,2.69,0.0
20201018:1210,846.1,115.8,28.38,11.8,2.83,0.0
20201018:1310,853.0,116.7,24.65,12.12,3.24,0.0
20201018:1410,345.5,56.09,18.76,12.28,3.31,0.0
20201018:1510,445.1,68.46,11.26,11.94,2.48,0.0
20201018:1610,36.4,14.31,2.7,11.38,1.93,0.0
20201018:1710,0.0,0.0,0.0,10.32,1.93,0.0
20201018:1810,0.0,0.0,0.0,9.44,2.0,0.0
20201018:1910,0.0,0.0,0.0,8.69,1.86,0.0
20201018:2010,0.0,0.0,0.0,8.42,1.72,0.0
20201018:2110,0.0,0.0,0.0,8.11,1.72,0.0
20201018:2210,0.0,0.0,0.0,7.95,1.72,0.0
20201018:2310,0.0,0.0,0.0,7.5,1.86,0.0
20201019:0010,0.0,0.0,0.0,7.36,1.79,0.0
20201019:0110,0.0,0.0,0.0,7.2,1.79,0.0
20201019:0210,0.0,0.0,0.0,7.07,1.72,0.0
20201019:0310,0.0,0.0,0.0,7.3,1.52,0.0
20201019:0410,0.0,0.0,0.0,7.16,1.45,0.0
20201019:0510,0.0,0.0,0.0,6.74,1.38,0.0
20201019:0610,0.0,0.0,0.0,6.7,1.45,0.0
20201019:0710,995.3,130.76,9.42,6.3,1.52,0.0
20201019:0810,2485.3,297.85,17.14,8.12,1.59,0.0
20201019:0910,666.3,94.09,23.35,9.8,1.72,0.0
20201019:1010,941.5,126.65,27.52,11.04,2.0,0.0
20201019:1110,4660.3,559.7,29.15,11.98,2.48,0.0
20201019:1210,5135.0,621.53,28.02,12.84,2.34,0.0
20201019:1310,2204.6,271.83,24.29,13.04,2.34,0.0
20201019:1410,2131.1,263.42,18.41,13.17,2.41,0.0
20201019:1510,1804.0,231.13,10.94,12.98,2.0,0.0
20201019:1610,28.2,12.99,2.38,12.17,2.07,0.0
20201019:1710,0.0,0.0,0.0,10.84,2.69,0.0
20201019:1810,0.0,0.0,0.0,10.16,2.9,0.0
20201019:1910,0.0,0.0,0.0,9.09,3.45,0.0
20201019:2010,0.0,0.0,0.0,8.75,4.0,0.0
20201019:2110,0.0,0.0,0.0,8.5,4.41,0.0
20201019:2210,0.0,0.0,0.0,8.39,4.69,0.0
20201019:2310,0.0,0.0,0.0,8.11,4.62,0.0
20201020:0010,0.0,0.0,0.0,7.97,4.41,0.0
20201020:0110,0.0,0.0,0.0,7.96,4.28,0.0
20201020:0210,0.0,0.0,0.0,8.3,4.34,0.0
20201020:0310,0.0,0.0,0.0,8.24,4.34,0.0
20201020:0410,0.0,0.0,0.0,8.22,4.41,0.0
20201020:0510,0.0,0.0,0.0,8.42,4.62,0.0
20201020:0610,0.0,0.0,0.0,8.7,4.62,0.0
20201020:0710,96.1,22.62,9.14,9.24,4.76,0.0
20201020:0810,1504.8,188.56,16.84,10.77,4.62,0.0
20201020:0910,287.6,48.85,23.03,12.7,4.34,0.0
20201020:1010,526.4,78.71,27.17,14.03,4.28,0.0
20201020:1110,314.3,52.47,28.79,13.83,4.28,0.0
20201020:1210,349.4,56.99,27.66,14.24,4.21,0.0
20201020:1310,236.1,42.52,23.94,14.64,4.55,0.0
20201020:1410,257.3,45.23,18.08,14.29,4.34,0.0
20201020:1510,118.1,26.24,10.62,13.98,3.93,0.0
20201020:1610,0.0,0.0,0.0,13.59,3.66,0.0
20201020:1710,0.0,0.0,0.0,13.26,4.0,0.0
20201020:1810,0.0,0.0,0.0,12.99,4.21,0.0
20201020:1910,0.0,0.0,0.0,12.94,4.0,0.0
20201020:2010,0.0,0.0,0.0,12.75,4.0,0.0
20201020:2110,0.0,0.0,0.0,12.54,4.0,0.0
20201020:2210,0.0,0.0,0.0,12.37,3.93,0.0
20201020:2310,0.0,0.0,0.0,12.24,3.66,0.0
20201021:0010,0.0,0.0,0.0,12.17,3.66,0.0
20201021:0110,0.0,0.0,0.0,12.15,4.0,0.0
20201021:0210,0.0,0.0,0.0,12.12,4.21,0.0
20201021:0310,0.0,0.0,0.0,11.91,4.34,0.0
20201021:0410,0.0,0.0,0.0,11.78,4.69,0.0
20201021:0510,0.0,0.0,0.0,11.71,5.17,0.0
20201021:0610,0.0,0.0,0.0,11.56,5.59,0.0
20201021:0710,18.6,9.95,8.87,12.04,5.66,0.0
20201021:0810,151.3,30.76,16.54,12.26,6.0,0.0
20201021:0910,238.7,42.52,22.71,12.72,6.34,0.0
20201021:1010,176.5,34.38,26.83,13.59,6.69,0.0
20201021:1110,312.4,52.47,28.43,15.24,6.76,0.0
20201021:1210,329.3,55.18,27.3,17.83,6.48,0.0
20201021:1310,4542.1,548.7,23.59,18.96,7.45,0.0
20201021:1410,3835.1,467.58,17.74,19.77,7.59,0.0
20201021:1510,145.4,30.76,10.3,19.58,6.9,0.0
20201021:1610,0.0,0.0,0.0,18.9,6.34,0.0
20201021:1710,0.0,0.0,0.0,18.23,6.21,0.0
20201021:1810,0.0,0.0,0.0,17.78,6.21,0.0
20201021:1910,0.0,0.0,0.0,18.05,6.0,0.0
20201021:2010,0.0,0.0,0.0,17.53,5.79,0.0
20201021:2110,0.0,0.0,0.0,17.08,5.52,0.0
20201021:2210,0.0,0.0,0.0,16.95,4.97,0.0
20201021:2310,0.0,0.0,0.0,16.41,4.28,0.0
20201022:0010,0.0,0.0,0.0,15.88,3.86,0.0
20201022:0110,0.0,0.0,0.0,15.4,3.52,0.0
20201022:0210,0.0,0.0,0.0,14.83,3.24,0.0
20201022:0310,0.0,0.0,0.0,14.3,3.17,0.0
20201022:0410,0.0,0.0,0.0,13.8,3.1,0.0
20201022:0510,0.0,0.0,0.0,13.62,3.1,0.0
20201022:0610,0.0,0.0,0.0,13.81,3.03,0.0
20201022:0710,1632.1,209.56,8.59,14.16,2.97,0.0
20201022:0810,1469.4,188.49,16.24,15.13,3.24,0.0
20201022:0910,549.4,82.32,22.38,16.29,2.9,0.0
20201022:1010,3001.2,368.5,26.48,17.54,4.14,0.0
20201022:1110,1944.7,246.86,28.07,18.32,4.34,0.0
20201022:1210,2081.3,263.23,26.94,18.83,4.14,0.0
20201022:1310,4173.5,511.51,23.24,19.3,4.34,0.0
20201022:1410,3740.7,460.83,17.41,18.84,3.66,0.0
20201022:1510,564.4,85.29,9.98,17.98,2.69,0.0
20201022:1610,0.0,0.0,0.0,16.73,2.69,0.0
20201022:1710,0.0,0.0,0.0,15.13,2.83,0.0
20201022:1810,0.0,0.0,0.0,14.72,2.69,0.0
20201022:1910,0.0,0.0,0.0,14.6,2.97,0.0
20201022:2010,0.0,0.0,0.0,14.43,2.55,0.0
20201022:2110,0.0,0.0,0.0,14.15,2.28,0.0
20201022:2210,0.0,0.0,0.0,13.72,2.07,0.0
20201022:2310,0.0,0.0,0.0,13.3,2.0,0.0
20201023:0010,0.0,0.0,0.0,13.15,1.93,0.0
20201023:0110,0.0,0.0,0.0,12.87,1.79,0.0
20201023:0210,0.0,0.0,0.0,12.49,1.79,0.0
20201023:0310,0.0,0.0,0.0,12.55,1.72,0.0
20201023:0410,0.0,0.0,0.0,12.56,1.79,0.0
20201023:0510,0.0,0.0,0.0,12.67,1.66,0.0
20201023:0610,0.0,0.0,0.0,12.79,1.66,0.0
20201023:0710,163.4,32.57,8.31,13.27,2.21,0.0
20201023:0810,393.3,62.42,15.94,13.74,2.28,0.0
20201023:0910,377.8,60.61,22.06,14.23,2.28,0.0
20201023:1010,600.1,87.75,26.14,14.24,2.76,0.0
20201023:1110,851.7,117.61,27.72,14.27,3.1,0.0
20201023:1210,495.2,75.09,26.59,14.31,2.83,0.0
20201023:1310,736.0,104.04,22.9,14.34,2.62,0.0
20201023:1410,188.6,36.19,17.08,14.61,2.9,0.0
20201023:1510,32.3,12.67,9.67,14.7,2.55,0.0
20201023:1610,0.0,0.0,0.0,14.26,2.48,0.0
20201023:1710,0.0,0.0,0.0,13.41,2.55,0.0
20201023:1810,0.0,0.0,0.0,12.89,2.69,0.0
20201023:1910,0.0,0.0,0.0,12.82,2.62,0.0
20201023:2010,0.0,0.0,0.0,12.59,2.83,0.0
20201023:2110,0.0,0.0,0.0,12.51,2.97,0.0
20201023:2210,0.0,0.0,0.0,12.39,3.17,0.0
20201023:2310,0.0,0.0,0.0,12.31,3.31,0.0
20201024:0010,0.0,0.0,0.0,12.15,3.31,0.0
20201024:0110,0.0,0.0,0.0,11.82,3.24,0.0
20201024:0210,0.0,0.0,0.0,11.42,3.17,0.0
20201024:0310,0.0,0.0,0.0,11.12,2.9,0.0
20201024:0410,0.0,0.0,0.0,10.88,2.69,0.0
20201024:0510,0.0,0.0,0.0,10.93,2.83,0.0
20201024:0610,0.0,0.0,0.0,10.99,3.17,0.0
20201024:0710,639.2,91.82,8.04,12.0,3.59,0.0
20201024:0810,968.5,129.58,15.65,12.78,4.0,0.0
20201024:0910,5583.9,661.08,21.75,13.39,5.86,0.0
20201024:1010,2515.7,305.42,25.8,13.94,6.0,0.0
20201024:1110,1621.0,205.29,27.37,14.12,5.31,0.0
20201024:1210,1487.6,190.25,26.24,14.56,6.14,0.0
20201024:1310,1989.5,246.9,22.56,14.96,6.07,0.0
20201024:1410,1211.2,158.72,16.76,15.06,5.45,0.0
20201024:1510,979.0,134.31,9.36,15.01,4.97,0.0
20201024:1610,0.0,0.0,0.0,14.75,4.83,0.0
20201024:1710,0.0,0.0,0.0,14.72,4.9,0.0
20201024:1810,0.0,0.0,0.0,14.62,4.9,0.0
20201024:1910,0.0,0.0,0.0,14.38,5.1,0.0
20201024:2010,0.0,0.0,0.0,14.39,5.31,0.0
20201024:2110,0.0,0.0,0.0,14.2,5.52,0.0
20201024:2210,0.0,0.0,0.0,14.01,5.59,0.0
20201024:2310,0.0,0.0,0.0,14.12,5.79,0.0
20201025:0010,0.0,0.0,0.0,13.84,5.86,0.0
20201025:0110,0.0,0.0,0.0,13.63,5.86,0.0
20201025:0210,0.0,0.0,0.0,13.52,5.79,0.0
20201025:0310,0.0,0.0,0.0,13.34,5.66,0.0
