Latitude (decimal degrees):	50.937
Longitude (decimal degrees):	6.984
Elevation (m):	49
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	10.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20200511:1010,5900.9,687.0,53.54,8.2,6.76,0.0
20200511:1110,5231.2,616.0,56.77,10.27,7.03,0.0
20200511:1210,5145.8,609.0,55.88,11.33,6.97,0.0
20200511:1310,5590.3,662.0,51.19,12.41,7.24,0.0
20200511:1410,4680.7,555.0,43.92,12.76,7.52,0.0
20200511:1510,4475.1,531.0,35.24,12.71,7.45,0.0
20200511:1610,2413.8,297.0,25.94,12.37,7.1,0.0
20200511:1710,1832.6,250.0,16.51,11.69,6.55,0.0
20200511:1810,287.2,51.0,7.35,10.75,5.86,0.0
20200511:1910,0.0,0.0,0.0,9.38,4.55,0.0
20200511:2010,0.0,0.0,0.0,8.39,4.21,0.0
20200511:2110,0.0,0.0,0.0,7.49,4.14,0.0
20200511:2210,0.0,0.0,0.0,6.58,3.93,0.0
20200511:2310,0.0,0.0,0.0,5.73,3.52,0.0
20200512:0010,0.0,0.0,0.0,4.98,2.9,0.0
20200512:0110,0.0,0.0,0.0,4.21,2.28,0.0
20200512:0210,0.0,0.0,0.0,3.47,1.93,0.0
20200512:0310,0.0,0.0,0.0,2.7,1.93,0.0
20200512:0410,1.8,6.0,2.47,1.97,1.86,0.0
20200512:0510,1025.7,156.0,11.31,2.49,1.52,0.0
20200512:0610,2604.8,327.0,20.62,4.83,1.66,0.0
20200512:0710,3775.9,450.0,30.05,6.07,1.86,0.0
20200512:0810,3536.9,422.0,39.18,7.16,1.79,0.0
20200512:0910,3875.3,465.0,47.4,8.03,1.66,0.0
20200512:1010,2625.9,320.0,53.78,8.89,1.66,0.0
20200512:1110,4890.3,593.0,57.02,9.57,1.72,0.0
20200512:1210,5603.3,683.0,56.13,10.2,1.79,0.0
20200512:1310,4925.0,598.0,51.41,10.71,1.93,0.0
20200512:1410,4746.4,575.0,44.12,10.97,1.93,0.0
20200512:1510,3898.9,473.0,35.44,11.18,1.86,0.0
20200512:1610,2716.7,336.0,26.13,10.97,1.79,0.0
20200512:1710,1862.5,255.0,16.7,10.73,1.66,0.0
20200512:1810,440.2,80.0,7.54,10.36,1.52,0.0
20200512:1910,0.0,0.0,0.0,9.71,1.1,0.0
20200512:2010,0.0,0.0,0.0,8.99,0.48,0.0
20200512:2110,0.0,0.0,0.0,8.31,0.69,0.0
20200512:2210,0.0,0.0,0.0,6.9,1.1,0.0
20200512:2310,0.0,0.0,0.0,5.94,1.38,0.0
20200513:0010,0.0,0.0,0.0,5.17,1.52,0.0
20200513:0110,0.0,0.0,0.0,4.92,1.38,0.0
20200513:0210,0.0,0.0,0.0,4.44,1.38,0.0
20200513:0310,0.0,0.0,0.0,3.93,1.45,0.0
20200513:0410,0.0,3.0,2.68,3.93,1.17,0.0
20200513:0510,1005.9,152.0,11.51,4.87,0.83,0.0
20200513:0610,2560.7,325.0,20.81,6.7,0.83,0.0
20200513:0710,3991.0,487.0,30.24,8.45,0.55,0.0
20200513:0810,5228.7,636.0,39.38,9.9,1.1,0.0
20200513:0910,2249.4,279.0,47.61,11.19,1.66,0.0
20200513:1010,2828.7,349.0,54.01,11.96,1.45,0.0
20200513:1110,3901.4,481.0,57.27,12.73,1.38,0.0
20200513:1210,3318.5,411.0,56.37,13.33,1.31,0.0
20200513:1310,4565.3,563.0,51.64,13.82,1.79,0.0
20200513:1410,2974.8,368.0,44.33,14.04,2.07,0.0
20200513:1510,1898.6,240.0,35.62,13.83,2.55,0.0
20200513:1610,1524.6,195.0,26.31,12.54,3.79,0.0
20200513:1710,826.7,114.0,16.88,11.17,4.41,0.0
20200513:1810,407.9,70.0,7.73,9.81,4.07,0.0
20200513:1910,0.0,0.0,0.0,8.97,3.59,0.0
20200513:2010,0.0,0.0,0.0,8.06,3.1,0.0
20200513:2110,0.0,0.0,0.0,7.31,3.1,0.0
20200513:2210,0.0,0.0,0.0,6.63,3.1,0.0
20200513:2310,0.0,0.0,0.0,6.12,3.1,0.0
20200514:0010,0.0,0.0,0.0,5.62,3.1,0.0
20200514:0110,0.0,0.0,0.0,5.22,3.03,0.0
20200514:0210,0.0,0.0,0.0,4.59,2.76,0.0
20200514:0310,0.0,0.0,0.0,4.05,2.62,0.0
20200514:0410,10.2,8.0,2.87,3.67,2.62,0.0
20200514:0510,1081.8,163.0,11.69,4.25,2.62,0.0
20200514:0610,2655.6,330.0,21.0,5.41,3.45,0.0
20200514:0710,4063.8,479.0,30.43,6.65,4.0,0.0
20200514:0810,5504.7,646.0,39.57,8.39,4.34,0.0
20200514:0910,6173.8,733.01,47.82,9.88,4.14,0.0
20200514:1010,5796.7,696.0,54.24,11.03,3.79,0.0
20200514:1110,6517.2,790.01,57.51,11.97,3.66,0.0
20200514:1210,6779.0,823.01,56.61,12.18,3.66,0.0
20200514:1310,6750.2,820.01,51.85,13.24,3.79,0.0
20200514:1410,5919.7,714.01,44.52,13.16,3.86,0.0
20200514:1510,4953.8,599.0,35.81,13.74,3.79,0.0
20200514:1610,3491.9,432.0,26.49,13.6,3.79,0.0
20200514:1710,1918.4,262.0,17.07,13.16,3.66,0.0
20200514:1810,522.4,101.0,7.92,12.45,3.17,0.0
20200514:1910,0.0,0.0,0.0,11.17,2.97,0.0
20200514:2010,0.0,0.0,0.0,9.84,2.97,0.0
20200514:2110,0.0,0.0,0.0,9.32,3.03,0.0
20200514:2210,0.0,0.0,0.0,8.6,3.03,0.0
20200514:2310,0.0,0.0,0.0,7.84,3.03,0.0
20200515:0010,0.0,0.0,0.0,7.04,3.03,0.0
20200515:0110,0.0,0.0,0.0,6.11,2.97,0.0
20200515:0210,0.0,0.0,0.0,5.4,2.83,0.0
20200515:0310,0.0,0.0,0.0,4.77,2.55,0.0
20200515:0410,14.9,9.0,3.06,4.2,2.34,0.0
20200515:0510,1098.1,165.0,11.88,4.52,2.14,0.0
20200515:0610,2659.3,332.0,21.18,6.13,2.76,0.0
20200515:0710,4226.3,502.0,30.61,7.67,3.31,0.0
20200515:0810,5584.3,661.0,39.75,9.44,3.72,0.0
20200515:0910,6596.9,788.01,48.02,10.86,4.0,0.0
20200515:1010,7265.7,880.01,54.46,11.84,3.72,0.0
20200515:1110,7466.1,915.01,57.75,12.79,3.38,0.0
20200515:1210,7381.7,909.01,56.84,13.65,3.24,0.0
20200515:1310,6910.9,848.01,52.07,14.26,3.31,0.0
20200515:1410,6052.4,738.01,44.72,14.65,3.38,0.0
20200515:1510,4954.6,604.0,35.99,14.83,3.31,0.0
20200515:1610,3457.7,431.0,26.67,14.8,3.24,0.0
20200515:1710,1880.9,257.0,17.25,14.35,3.31,0.0
20200515:1810,527.7,100.0,8.11,13.6,2.83,0.0
20200515:1910,0.0,0.0,0.0,12.29,2.9,0.0
20200515:2010,0.0,0.0,0.0,11.29,2.28,0.0
20200515:2110,0.0,0.0,0.0,10.14,1.86,0.0
20200515:2210,0.0,0.0,0.0,8.88,1.59,0.0
20200515:2310,0.0,0.0,0.0,7.42,1.45,0.0
20200516:0010,0.0,0.0,0.0,6.88,1.31,0.0
20200516:0110,0.0,0.0,0.0,7.97,0.83,0.0
20200516:0210,0.0,0.0,0.0,7.44,0.55,0.0
20200516:0310,0.0,0.0,0.0,6.62,0.9,0.0
20200516:0410,25.0,11.0,3.25,5.77,0.9,0.0
20200516:0510,1087.6,164.0,12.05,6.04,0.55,0.0
20200516:0610,2577.9,329.0,21.35,8.5,0.48,0.0
20200516:0710,4062.0,499.0,30.78,10.87,0.9,0.0
20200516:0810,5300.5,653.0,39.93,12.29,1.03,0.0
20200516:0910,6123.2,770.01,48.22,13.53,0.76,0.0
20200516:1010,6577.7,832.01,54.68,14.71,1.24,0.0
20200516:1110,6985.5,885.01,57.98,15.48,1.72,0.0
20200516:1210,6999.0,884.01,57.07,16.49,2.21,0.0
20200516:1310,5978.2,746.01,52.28,17.46,2.83,0.0
20200516:1410,2333.8,295.0,44.91,17.22,3.1,0.0
20200516:1510,4564.7,562.0,36.17,17.02,3.38,0.0
20200516:1610,3018.8,379.0,26.84,16.78,3.59,0.0
20200516:1710,1871.6,257.0,17.42,16.36,3.86,0.0
20200516:1810,434.8,75.0,8.29,15.23,3.93,0.0
20200516:1910,0.0,0.0,0.0,13.92,4.21,0.0
20200516:2010,0.0,0.0,0.0,12.37,3.45,0.0
20200516:2110,0.0,0.0,0.0,11.21,2.76,0.0
20200516:2210,0.0,0.0,0.0,10.34,2.28,0.0
20200516:2310,0.0,0.0,0.0,9.54,2.07,0.0
20200517:0010,0.0,0.0,0.0,8.8,2.0,0.0
20200517:0110,0.0,0.0,0.0,7.67,2.21,0.0
20200517:0210,0.0,0.0,0.0,6.82,2.21,0.0
20200517:0310,0.0,0.0,0.0,6.12,2.07,0.0
20200517:0410,37.2,13.84,3.43,5.32,1.72,0.0
20200517:0510,1118.9,168.0,12.22,5.78,1.1,0.0
20200517:0610,2622.5,333.0,21.51,8.33,1.03,0.0
20200517:0710,4080.0,496.0,30.95,10.08,1.52,0.0
20200517:0810,5165.2,627.0,40.11,11.72,1.93,0.0
20200517:0910,6314.2,777.01,48.41,13.19,2.07,0.0
20200517:1010,6883.4,862.01,54.89,14.64,1.93,0.0
20200517:1110,6962.8,887.01,58.21,16.0,1.52,0.0
20200517:1210,5742.7,725.01,57.3,16.94,1.72,0.0
20200517:1310,6257.4,787.01,52.48,17.22,2.14,0.0
20200517:1410,5770.8,721.01,45.1,17.95,2.41,0.0
20200517:1510,4716.2,587.0,36.35,17.99,2.48,0.0
20200517:1610,3337.3,424.0,27.02,18.39,2.62,0.0
20200517:1710,1866.4,259.0,17.6,18.18,2.83,0.0
20200517:1810,549.3,103.0,8.47,17.5,2.62,0.0
20200517:1910,0.0,0.0,0.0,15.75,1.66,0.0
20200517:2010,0.0,0.0,0.0,14.0,1.45,0.0
20200517:2110,0.0,0.0,0.0,12.21,1.86,0.0
20200517:2210,0.0,0.0,0.0,10.96,2.21,0.0
20200517:2310,0.0,0.0,0.0,9.91,2.07,0.0
20200518:0010,0.0,0.0,0.0,9.11,1.93,0.0
20200518:0110,0.0,0.0,0.0,8.52,1.72,0.0
20200518:0210,0.0,0.0,0.0,8.06,1.66,0.0
20200518:0310,0.0,0.0,0.0,7.67,1.86,0.0
20200518:0410,14.5,9.0,3.6,7.41,1.86,0.0
20200518:0510,593.3,87.0,12.39,8.51,1.45,0.0
20200518:0610,2344.5,301.0,21.67,12.27,1.45,0.0
20200518:0710,3714.4,458.0,31.11,14.34,2.21,0.0
20200518:0810,4684.5,576.0,40.28,16.0,2.69,0.0
20200518:0910,5925.8,733.01,48.59,17.29,3.24,0.0
20200518:1010,6243.4,779.01,55.09,18.29,3.38,0.0
20200518:1110,6765.5,855.01,58.43,19.37,3.1,0.0
20200518:1210,6657.0,845.01,57.51,20.47,3.1,0.0
20200518:1310,6517.1,824.01,52.68,21.24,3.45,0.0
20200518:1410,5684.2,714.01,45.28,21.66,3.66,0.0
20200518:1510,4656.9,585.0,36.53,21.86,3.66,0.0
20200518:1610,3294.2,423.0,27.19,21.9,3.72,0.0
20200518:1710,1779.1,249.0,17.77,21.47,3.52,0.0
20200518:1810,537.3,99.0,8.65,20.72,2.62,0.0
20200518:1910,0.0,0.0,0.0,18.79,2.48,0.0
20200518:2010,0.0,0.0,0.0,17.01,2.62,0.0
20200518:2110,0.0,0.0,0.0,15.7,2.62,0.0
20200518:2210,0.0,0.0,0.0,14.3,2.21,0.0
20200518:2310,0.0,0.0,0.0,12.61,1.79,0.0
20200519:0010,0.0,0.0,0.0,10.95,1.59,0.0
20200519:0110,0.0,0.0,0.0,10.2,1.45,0.0
20200519:0210,0.0,0.0,0.0,9.94,1.31,0.0
20200519:0310,0.0,0.0,0.0,9.07,1.45,0.0
20200519:0410,24.5,11.0,3.77,8.52,1.59,0.0
20200519:0510,1028.4,152.0,12.55,9.54,1.38,0.0
20200519:0610,2526.1,326.0,21.83,13.11,1.59,0.0
20200519:0710,3554.9,441.0,31.26,15.41,2.07,0.0
20200519:0810,4920.1,611.0,40.44,17.28,2.21,0.0
20200519:0910,5052.7,628.0,48.77,18.17,3.03,0.0
20200519:1010,6551.9,827.01,55.29,18.74,2.62,0.0
20200519:1110,6928.5,884.01,58.64,18.18,2.0,0.0
20200519:1210,5927.4,756.01,57.73,20.31,2.28,0.0
20200519:1310,6441.1,815.01,52.88,21.79,3.59,0.0
20200519:1410,5185.0,651.0,45.47,22.05,3.93,0.0
20200519:1510,4468.7,560.0,36.7,21.95,4.14,0.0
20200519:1610,2808.7,360.0,27.36,21.29,3.72,0.0
20200519:1710,939.4,133.0,17.94,20.93,3.38,0.0
20200519:1810,316.5,56.0,8.83,20.27,2.34,0.0
20200519:1910,0.0,0.0,0.0,19.34,1.93,0.0
20200519:2010,0.0,0.0,0.0,18.61,2.21,0.0
20200519:2110,0.0,0.0,0.0,17.91,2.69,0.0
20200519:2210,0.0,0.0,0.0,16.99,2.62,0.0
20200519:2310,0.0,0.0,0.0,15.6,2.41,0.0
20200520:0010,0.0,0.0,0.0,14.37,2.28,0.0
20200520:0110,0.0,0.0,0.0,13.58,2.0,0.0
20200520:0210,0.0,0.0,0.0,12.54,1.93,0.0
20200520:0310,0.0,0.0,0.0,11.68,1.86,0.0
20200520:0410,46.4,15.0,3.93,11.02,1.79,0.0
20200520:0510,1073.1,161.0,12.7,11.68,1.45,0.0
20200520:0610,2487.4,321.0,21.98,13.57,1.52,0.0
20200520:0710,3775.9,467.0,31.41,15.53,2.48,0.0
20200520:0810,2458.8,310.0,40.6,17.21,2.76,0.0
20200520:0910,2704.2,342.0,48.94,18.43,2.55,0.0
20200520:1010,1606.9,211.0,55.48,19.25,2.62,0.0
20200520:1110,3493.2,441.0,58.85,19.55,2.69,0.0
20200520:1210,4133.5,522.0,57.94,20.16,2.76,0.0
20200520:1310,4784.2,605.0,53.08,20.82,2.76,0.0
20200520:1410,4023.9,508.0,45.64,21.14,2.9,0.0
20200520:1510,3961.8,499.0,36.86,21.2,3.03,0.0
20200520:1610,3068.0,393.0,27.52,20.96,3.03,0.0
20200520:1710,1848.1,257.0,18.11,20.57,3.03,0.0
20200520:1810,590.9,109.0,9.0,19.88,2.9,0.0
20200520:1910,0.0,0.0,0.0,17.87,2.41,0.0
20200520:2010,0.0,0.0,0.0,16.44,2.28,0.0
20200520:2110,0.0,0.0,0.0,15.4,2.14,0.0
20200520:2210,0.0,0.0,0.0,14.45,2.0,0.0
20200520:2310,0.0,0.0,0.0,13.6,1.86,0.0
20200521:0010,0.0,0.0,0.0,12.89,1.86,0.0
20200521:0110,0.0,0.0,0.0,12.26,1.93,0.0
20200521:0210,0.0,0.0,0.0,11.68,2.0,0.0
20200521:0310,0.0,0.0,0.0,11.05,2.0,0.0
20200521:0410,66.1,18.81,4.09,10.62,2.0,0.0
20200521:0510,1143.3,172.0,12.85,11.79,1.79,0.0
20200521:0610,2563.8,332.0,22.12,15.04,2.07,0.0
20200521:0710,3990.9,498.0,31.56,17.04,2.21,0.0
20200521:0810,4655.8,584.0,40.75,19.11,2.14,0.0
20200521:0910,5982.1,766.01,49.1,20.77,1.79,0.0
20200521:1010,6495.2,850.01,55.67,22.22,1.45,0.0
20200521:1110,6685.4,888.01,59.05,23.45,1.24,0.0
20200521:1210,6661.2,897.01,58.14,24.47,0.83,0.0
20200521:1310,6136.1,829.01,53.27,25.18,0.41,0.0
20200521:1410,5487.0,732.01,45.82,25.48,0.48,0.0
20200521:1510,4396.0,582.0,37.03,25.65,0.34,0.0
20200521:1610,3255.1,435.0,27.68,25.57,0.41,0.0
20200521:1710,1894.7,273.0,18.27,25.37,0.62,0.0
20200521:1810,606.5,115.0,9.17,24.82,0.55,0.0
20200521:1910,0.0,0.0,0.0,24.12,0.62,0.0
20200521:2010,0.0,0.0,0.0,20.77,1.38,0.0
20200521:2110,0.0,0.0,0.0,18.61,2.28,0.0
20200521:2210,0.0,0.0,0.0,17.38,2.28,0.0
20200521:2310,0.0,0.0,0.0,16.73,2.41,0.0
20200522:0010,0.0,0.0,0.0,16.35,2.41,0.0
20200522:0110,0.0,0.0,0.0,16.11,2.41,0.0
20200522:0210,0.0,0.0,0.0,15.89,2.34,0.0
20200522:0310,0.0,0.0,0.0,15.88,2.41,0.0
20200522:0410,0.0,4.0,4.24,16.22,2.48,0.0
20200522:0510,183.8,36.0,12.99,17.38,2.48,0.0
20200522:0610,1020.5,141.0,22.26,19.22,2.55,0.0
20200522:0710,1189.7,162.0,31.7,20.53,2.48,0.0
20200522:0810,2125.6,277.0,40.89,22.71,3.03,0.0
20200522:0910,1705.9,227.0,49.26,23.8,3.38,0.0
20200522:1010,2420.1,315.0,55.85,24.28,3.66,0.0
20200522:1110,4069.4,521.0,59.25,24.91,4.34,0.0
20200522:1210,3160.2,408.0,58.34,25.87,4.9,0.0
20200522:1310,3215.0,415.0,53.45,26.45,5.31,0.0
20200522:1410,1116.8,156.0,45.99,25.61,5.17,0.0
20200522:1510,734.9,108.0,37.19,23.28,3.52,0.0
20200522:1610,450.6,72.0,27.84,22.04,2.83,0.0
20200522:1710,477.9,75.0,18.43,20.55,3.03,0.0
20200522:1810,27.7,12.0,9.33,19.13,3.31,0.0
20200522:1910,0.0,0.0,0.0,17.37,2.97,0.0
20200522:2010,0.0,0.0,0.0,16.78,3.1,0.0
20200522:2110,0.0,0.0,0.0,16.19,3.17,0.0
20200522:2210,0.0,0.0,0.0,15.57,3.31,0.0
20200522:2310,0.0,0.0,0.0,14.82,3.31,0.0
20200523:0010,0.0,0.0,0.0,13.85,3.38,0.0
20200523:0110,0.0,0.0,0.0,13.35,3.45,0.0
20200523:0210,0.0,0.0,0.0,12.91,3.45,0.0
20200523:0310,0.0,0.0,0.0,12.12,3.03,0.0
20200523:0410,0.0,4.0,4.39,11.73,2.62,0.0
20200523:0510,70.6,19.0,13.13,12.0,2.83,0.0
20200523:0610,166.5,33.0,22.39,12.71,2.83,0.0
20200523:0710,867.4,119.0,31.83,12.93,3.59,0.0
20200523:0810,1286.8,168.0,41.03,13.43,3.93,0.0
20200523:0910,1995.5,250.0,49.41,13.59,4.41,0.0
20200523:1010,1224.9,161.0,56.02,14.11,5.38,0.0
20200523:1110,3445.4,421.0,59.44,15.02,5.52,0.0
20200523:1210,5939.0,723.0,58.53,15.43,5.03,0.0
20200523:1310,4252.2,519.0,53.63,16.25,5.45,0.0
20200523:1410,3530.2,433.0,46.16,16.83,5.72,0.0
20200523:1510,3599.4,441.0,37.35,17.25,5.86,0.0
20200523:1610,3066.2,382.0,27.99,17.66,5.93,0.0
20200523:1710,1799.0,241.0,18.59,17.49,6.0,0.0
20200523:1810,682.0,119.0,9.49,16.64,5.38,0.0
20200523:1910,0.0,0.0,0.0,15.54,5.38,0.0
20200523:2010,0.0,0.0,0.0,14.36,4.62,0.0
20200523:2110,0.0,0.0,0.0,13.38,4.28,0.0
20200523:2210,0.0,0.0,0.0,12.57,4.07,0.0
20200523:2310,0.0,0.0,0.0,11.85,4.07,0.0
20200524:0010,0.0,0.0,0.0,11.31,4.14,0.0
20200524:0110,0.0,0.0,0.0,10.74,4.28,0.0
20200524:0210,0.0,0.0,0.0,10.49,4.21,0.0
20200524:0310,0.0,0.0,0.0,10.24,4.07,0.0
20200524:0410,0.0,4.0,4.53,10.08,4.0,0.0
20200524:0510,1239.8,184.0,13.26,10.42,3.66,0.0
20200524:0610,1988.4,250.0,22.52,11.37,4.76,0.0
20200524:0710,3907.3,469.0,31.96,12.28,5.17,0.0
20200524:0810,4924.0,588.0,41.16,13.55,5.59,0.0
20200524:0910,4874.7,586.0,49.56,14.59,6.07,0.0
20200524:1010,3359.8,411.0,56.19,15.79,6.41,0.0
20200524:1110,1256.9,166.0,59.63,16.24,6.55,0.0
20200524:1210,756.5,107.0,58.72,15.76,6.28,0.0
20200524:1310,859.8,119.0,53.81,15.27,6.0,0.0
20200524:1410,633.5,92.0,46.32,14.76,4.97,0.0
20200524:1510,1921.1,242.0,37.5,14.53,4.83,0.0
20200524:1610,1925.9,243.0,28.15,14.39,4.28,0.0
20200524:1710,717.1,102.0,18.74,14.47,4.28,0.0
20200524:1810,319.1,54.0,9.65,14.65,4.0,0.0
20200524:1910,0.0,0.0,0.0,13.45,4.0,0.0
20200524:2010,0.0,0.0,0.0,13.18,3.52,0.0
20200524:2110,0.0,0.0,0.0,12.98,3.31,0.0
20200524:2210,0.0,0.0,0.0,12.79,2.97,0.0
20200524:2310,0.0,0.0,0.0,12.69,2.83,0.0
20200525:0010,0.0,0.0,0.0,12.4,2.83,0.0
20200525:0110,0.0,0.0,0.0,12.21,2.9,0.0
20200525:0210,0.0,0.0,0.0,12.1,2.97,0.0
20200525:0310,0.0,0.0,0.0,11.9,2.97,0.0
20200525:0410,14.0,9.0,4.66,11.5,3.03,0.0
20200525:0510,281.1,48.0,13.39,11.83,3.03,0.0
20200525:0610,748.6,105.0,22.64,12.9,3.93,0.0
20200525:0710,1605.3,205.0,32.08,13.52,3.66,0.0
20200525:0810,2271.1,283.0,41.29,14.12,3.59,0.0
20200525:0910,2607.8,324.0,49.7,15.03,3.59,0.0
20200525:1010,2569.6,321.0,56.35,16.5,4.41,0.0
20200525:1110,2389.7,301.0,59.81,17.71,4.97,0.0
20200525:1210,3389.9,421.0,58.9,18.14,5.03,0.0
20200525:1310,2275.5,288.0,53.98,18.21,5.03,0.0
20200525:1410,4531.1,557.0,46.48,18.66,5.31,0.0
20200525:1510,3699.5,457.0,37.66,18.85,5.17,0.0
20200525:1610,3084.7,387.0,28.3,18.75,4.97,0.0
20200525:1710,2042.0,277.0,18.89,18.47,4.55,0.0
20200525:1810,698.1,122.0,9.81,17.87,3.59,0.0
20200525:1910,0.0,0.0,0.0,16.56,3.03,0.0
20200525:2010,0.0,0.0,0.0,15.0,2.9,0.0
20200525:2110,0.0,0.0,0.0,13.77,2.69,0.0
20200525:2210,0.0,0.0,0.0,12.65,2.34,0.0
20200525:2310,0.0,0.0,0.0,11.57,2.0,0.0
20200526:0010,0.0,0.0,0.0,10.3,1.66,0.0
20200526:0110,0.0,0.0,0.0,9.36,1.31,0.0
20200526:0210,0.0,0.0,0.0,9.22,1.1,0.0
20200526:0310,0.0,0.0,0.0,8.82,1.03,0.0
20200526:0410,155.1,39.97,4.79,8.25,1.1,0.0
20200526:0510,1256.2,183.0,13.5,9.1,0.83,0.0
20200526:0610,2642.3,336.0,22.75,11.38,1.03,0.0
20200526:0710,4143.5,511.0,32.19,13.16,1.31,0.0
20200526:0810,5484.0,675.0,41.41,14.42,1.93,0.0
20200526:0910,6306.2,784.01,49.83,15.65,2.28,0.0
20200526:1010,6882.2,868.01,56.5,17.05,2.34,0.0
20200526:1110,7137.4,911.01,59.98,18.34,2.28,0.0
20200526:1210,7030.4,902.01,59.08,19.4,2.21,0.0
20200526:1310,6601.5,844.01,54.14,20.21,2.28,0.0
20200526:1410,5891.0,747.01,46.63,20.72,2.41,0.0
20200526:1510,4834.0,610.0,37.8,20.95,2.48,0.0
20200526:1610,3475.0,444.0,28.44,20.84,2.69,0.0
20200526:1710,2027.1,278.0,19.04,20.43,2.69,0.0
20200526:1810,729.1,129.0,9.96,19.72,2.21,0.0
20200526:1910,0.0,0.0,0.0,18.41,1.72,0.0
20200526:2010,0.0,0.0,0.0,16.65,1.66,0.0
20200526:2110,0.0,0.0,0.0,14.64,1.66,0.0
20200526:2210,0.0,0.0,0.0,13.33,2.21,0.0
20200526:2310,0.0,0.0,0.0,12.57,2.48,0.0
20200527:0010,0.0,0.0,0.0,11.82,2.41,0.0
20200527:0110,0.0,0.0,0.0,11.06,2.21,0.0
20200527:0210,0.0,0.0,0.0,10.2,2.07,0.0
20200527:0310,0.0,0.0,0.0,9.36,1.93,0.0
20200527:0410,160.7,44.54,4.91,8.72,1.72,0.0
20200527:0510,1275.0,187.0,13.62,10.16,1.31,0.0
20200527:0610,2670.7,344.0,22.86,13.99,1.03,0.0
20200527:0710,4100.6,515.0,32.3,16.53,1.1,0.0
20200527:0810,5203.0,662.0,41.53,18.36,0.83,0.0
20200527:0910,5955.9,780.01,49.96,19.67,0.28,0.0
20200527:1010,6553.3,868.01,56.65,20.69,0.55,0.0
20200527:1110,6848.7,907.01,60.15,21.57,1.03,0.0
20200527:1210,6764.8,892.01,59.25,22.39,1.38,0.0
20200527:1310,6306.4,822.01,54.31,22.81,1.72,0.0
20200527:1410,5515.0,708.0,46.78,22.86,2.14,0.0
20200527:1510,3668.3,467.0,37.95,22.8,2.83,0.0
20200527:1610,1703.2,225.0,28.58,22.27,3.66,0.0
20200527:1710,1615.5,220.0,19.18,21.59,3.66,0.0
20200527:1810,525.5,86.0,10.11,20.74,2.9,0.0
20200527:1910,0.0,0.0,0.0,19.47,3.03,0.0
20200527:2010,0.0,0.0,0.0,18.09,2.97,0.0
20200527:2110,0.0,0.0,0.0,16.83,3.45,0.0
20200527:2210,0.0,0.0,0.0,15.86,3.93,0.0
20200527:2310,0.0,0.0,0.0,14.82,4.0,0.0
20200528:0010,0.0,0.0,0.0,13.75,3.66,0.0
20200528:0110,0.0,0.0,0.0,12.97,3.59,0.0
20200528:0210,0.0,0.0,0.0,12.03,3.45,0.0
20200528:0310,0.0,0.0,0.0,11.03,3.31,0.0
20200528:0410,168.2,47.74,5.02,10.29,3.03,0.0
20200528:0510,1360.5,199.0,13.73,10.46,2.83,0.0
20200528:0610,2890.5,363.0,22.97,11.5,3.52,0.0
20200528:0710,4398.7,532.0,32.4,12.86,3.72,0.0
20200528:0810,5677.5,689.0,41.63,14.58,3.66,0.0
20200528:0910,6546.2,806.01,50.08,16.17,3.59,0.0
20200528:1010,7203.7,897.01,56.79,17.51,3.86,0.0
20200528:1110,7469.7,937.01,60.31,18.51,4.0,0.0
20200528:1210,7329.8,922.01,59.41,19.32,4.0,0.0
20200528:1310,6917.1,868.01,54.46,19.9,4.0,0.0
20200528:1410,6143.2,766.01,46.93,20.21,4.07,0.0
20200528:1510,5076.6,631.0,38.09,20.3,4.14,0.0
20200528:1610,3661.9,462.0,28.72,20.03,4.14,0.0
20200528:1710,2209.9,300.0,19.32,19.51,3.93,0.0
20200528:1810,801.4,140.0,10.25,18.73,3.52,0.0
20200528:1910,0.0,0.0,0.0,17.42,3.03,0.0
20200528:2010,0.0,0.0,0.0,15.84,2.9,0.0
20200528:2110,0.0,0.0,0.0,14.58,2.97,0.0
20200528:2210,0.0,0.0,0.0,13.5,2.83,0.0
20200528:2310,0.0,0.0,0.0,12.55,2.76,0.0
20200529:0010,0.0,0.0,0.0,11.71,2.76,0.0
20200529:0110,0.0,0.0,0.0,11.01,2.62,0.0
20200529:0210,0.0,0.0,0.0,10.34,2.34,0.0
20200529:0310,0.0,0.0,0.0,9.61,2.07,0.0
20200529:0410,175.9,47.88,5.13,8.74,1.66,0.0
20200529:0510,1321.6,192.0,13.83,9.8,1.03,0.0
20200529:0610,2785.6,356.0,23.06,12.69,1.1,0.0
20200529:0710,4156.1,515.0,32.5,14.91,1.66,0.0
20200529:0810,5377.9,672.0,41.74,16.8,1.66,0.0
20200529:0910,6160.1,778.01,50.2,18.31,2.07,0.0
20200529:1010,6428.7,815.01,56.92,19.43,2.69,0.0
20200529:1110,6950.6,889.01,60.46,20.41,2.83,0.0
20200529:1210,6986.2,895.01,59.57,21.12,2.97,0.0
20200529:1310,6643.2,847.01,54.62,21.59,3.1,0.0
20200529:1410,5323.1,673.0,47.08,21.86,3.17,0.0
20200529:1510,4275.4,539.0,38.23,21.9,3.31,0.0
20200529:1610,2826.1,362.0,28.86,21.67,3.31,0.0
